country,date,Fiscal Balance,GDP per capita,GDP,Unemployment Rate,Inflation,Population,CPI,bot,inflation,interest,liquidity,debt
El Salvador,2019,,,,,,,,"-4,411.89",111.23,,"4,378.65",48.49
El Salvador,2020,,,,,,,,"-4,468.71",110.82,,"2,999.44",63.37
El Salvador,2021,,,,,,,,"-7,263.00",114.66,,"3,345.77",58.99
Estonia,2017,,,,,,,,"1,098.51",,,,
Estonia,2017,,,,,,,,,115.46,,334.66,
Estonia,2017,,,,,,,,,,,,10
Eswatini,2017,,,,,,,,-32.81,,,,
Eswatini,2017,,,,,,,,,155.13,10.75,563.12,
Eswatini,2017,,,,,,,,,,,,27.99
Eswatini,2018,,,,,,,,-167.57,,,,
Eswatini,2018,,,,,,,,,162.6,10.31,440.69,
Eswatini,2018,,,,,,,,,,,,34.3
Eswatini,2019,,,,,,,,123.9,166.82,10.13,440.31,
Eswatini,2019,,,,,,,,,,,,39.61
Eswatini,2020,,,,,,,,121.63,...,7.96,545.56,
Eswatini,2020,,,,,,,,,,,,42.11
Eswatini,2021,,,,,,,,-41.64,...,7.25,572.28,
Eswatini,2021,,,,,,,,,,,,45.82
Ethiopia,2017,,,,,,,,"-12,672.57",,,,
Ethiopia,2017,,,,,,,,,244.65,,"3,035.20",
Euro Area,2017,,,,,,,,"494,117.39",,,,
Euro Area,2017,,,,,,,,,,,"353,249.05",
Euro Area,2018,,,,,,,,"475,647.58",,,,
Euro Area,2018,,,,,,,,,,,"378,390.93",
Euro Area,2019,,,,,,,,"383,300.78",,,"386,571.31",
Euro Area,2020,,,,,,,,"377,584.01",,,"422,889.19",
Euro Area,2021,,,,,,,,"454,217.12",,,"565,771.85",
Fiji,2017,,,,,,,,-265.09,,,,
Fiji,2017,,,,,,,,,124.89,5.74,"1,115.07",
Fiji,2017,,,,,,,,,,,,42.22
Finland,2017,,,,,,,,124.67,,,,
Finland,2017,,,,,,,,,110,,"8,458.38",52.18
France,2017,,,,,,,,"-23,499.18",,,,
France,2017,,,,,,,,,106.86,,"54,780.55",79.55
Gambia,2017,,,,,,,,-282.51,,,,
Gambia,2017,,,,,,,,,151.38,29.0,169.97,86.98
Georgia,2017,,,,,,,,"-1,784.88",,,,
Georgia,2017,,,,,,,,,124.18,11.49,"3,038.76",
Germany,2017,,,,,,,,"260,592.22",,,,
Germany,2017,,,,,,,,,109.35,,"59,356.90",41.32
Ghana,2017,,,,,,,,"-1,685.93",,,,
Ghana,2017,,,,,,,,,241.06,,"6,650.87",56.98
Greece,2017,,,,,,,,"-1,656.29",,,,
Greece,2017,,,,,,,,,101.06,,"3,096.13",185.81
Grenada,2017,,,,,,,,-37.59,,,,
Grenada,2017,,,,,,,,,106.57,8.31,199.13,70.4
Guatemala,2017,,,,,,,,"-6,499.97",,,,
Guatemala,2017,,,,,,,,,132.84,13.05,"11,477.80",25.15
Guinea,2017,,,,,,,,407.43,,,,
Guinea,2017,,,,,,,,,218.65,,971.11,41.88
Guinea-Bissau,2017,,,,,,,,-71.55,,,,
Guinea-Bissau,2017,,,,,,,,,112.01,5.14,,50.66
Guyana,2017,,,,,,,,-573.3,,,,
Guyana,2017,,,,,,,,,112.37,13.0,565.36,42.89
Haiti,2017,,,,,,,,"-3,267.49",,,,
Haiti,2017,,,,,,,,,159.4,12.75,"2,240.97",18.96
Honduras,2017,,,,,,,,"-3,528.27",,,,
Honduras,2017,,,,,,,,,138.05,19.26,"4,679.39",47.44
Hungary,2017,,,,,,,,"9,765.62",,,,
Hungary,2017,,,,,,,,,114.45,1.48,"27,874.46",71.35
Iceland,2017,,,,,,,,"1,118.76",,,,
Iceland,2017,,,,,,,,,121.96,7.26,"6,483.46",69.34
India,2017,,,,,,,,"-72,211.61",,,,
India,2017,,,,,,,,,159.18,9.51,"389,350.15",44.27
Indonesia,2017,,,,,,,,"11,434.77",,,,
Indonesia,2017,,,,,,,,,142.18,11.07,"126,857.40",29.4
Iraq,2017,,,,,,,,"15,149.86",,,,
Iraq,2017,,,,,,,,,119.42,,"45,571.33",59.06
Ireland,2017,,,,,,,,"75,812.17",,,,
Ireland,2017,,,,,,,,,105.08,,"4,162.29",70.77
Israel,2017,,,,,,,,"6,855.00",,,,
Israel,2017,,,,,,,,,106.4,3.5,"113,009.53",57.94
Italy,2017,,,,,,,,"57,610.45",,,,
Italy,2017,,,,,,,,,108.71,3.0,"48,918.64",129.56
Jamaica,2017,,,,,,,,"-2,357.74",,,,
Jamaica,2017,,,,,,,,,150.75,14.91,"3,781.17",103.01
Japan,2017,,,,,,,,"37,636.18",,,,
Japan,2017,,,,,,,,,103.96,0.99,"1,232,243.92",193.93
Jordan,2017,,,,,,,,"-8,735.49",,,,
Jordan,2017,,,,,,,,,119.33,8.39,,76.02
Kazakhstan,2017,,,,,,,,"12,722.09",,,,
Kazakhstan,2017,,,,,,,,,168.95,,"18,248.79",
Kazakhstan,2017,,,,,,,,,,,,18.75
Kenya,2017,,,,,,,,"-8,631.67",,,,
Kenya,2017,,,,,,,,,172.43,13.67,"7,324.64",53.87
Kiribati,2017,,,,,,,,-165.76,,,,
Kiribati,2017,,,,,,,,,101.82,,,21.32
Kiribati,2018,,,,,,,,-151.37,,,,
Kiribati,2018,,,,,,,,,102.39,,,19.76
Kiribati,2019,,,,,,,,-144.63,100.53,,,20.09
Kiribati,2020,,,,,,,,-127.54,...,,,19.02
Kiribati,2021,,,,,,,,-191.23,...,,,17.56
Korea,2017,,,,,,,,"76,858.80",,,,
Korea,2017,,,,,,,,,113.05,3.48,"384,453.15",
Korea,2017,,,,,,,,,,,,34.18
Korea,2018,,,,,,,,"80,717.40",,,,
Korea,2018,,,,,,,,,114.72,3.66,"398,780.33",
Korea,2018,,,,,,,,,,,,34.34
Korea,2019,,,,,,,,"52,966.80",115.16,3.45,"403,704.75",
Korea,2019,,,,,,,,,,,,36.32
Korea,2020,,,,,,,,"65,934.70",115.78,2.80,"437,112.59",
Korea,2020,,,,,,,,,,,,42.21
Korea,2021,,,,,,,,"70,444.20",118.67,2.88,"457,169.38",
Korea,2021,,,,,,,,,,,,45.33
Kosovo,2017,,,,,,,,"-1,842.03",,,,
Kosovo,2017,,,,,,,,,113.79,6.83,819.58,
Kosovo,2017,,,,,,,,,,,,16.38
Kosovo,2018,,,,,,,,"-2,219.86",,,,
Kosovo,2018,,,,,,,,,114.99,6.65,881.17,
Kosovo,2018,,,,,,,,,,,,17.14
Kosovo,2019,,,,,,,,"-2,142.14",118.07,...,965.83,
Kosovo,2019,,,,,,,,,,,,17.67
Kosovo,2020,,,,,,,,"-2,499.81",118.3,...,"1,095.37",
Kosovo,2020,,,,,,,,,,,,22.49
Kosovo,2021,,,,,,,,"-2,989.30",122.27,...,"1,244.32",
Kosovo,2021,,,,,,,,,,,,22.41
Kuwait,2017,,,,,,,,"2,727.19",,,,
Kuwait,2017,,,,,,,,,124.56,4.69,"33,598.59",20.48
Kuwait,2018,,,,,,,,"16,994.11",,,,
Kuwait,2018,,,,,,,,,125.23,4.83,"37,028.89",15.1
Kuwait,2019,,,,,,,,"13,179.76",126.6,4.81,"39,801.56",11.64
Kuwait,2020,,,,,,,,"3,401.19",129.26,4.14,"48,117.16",11.71
Kuwait,2021,,,,,,,,"28,167.22",133.69,3.71,"44,903.84",8.68
Kyrgyz Rep.,2017,,,,,,,,"-2,502.18",,,,
Kyrgyz Rep.,2017,,,,,,,,,151.59,19.82,"1,887.40",
Kyrgyz Rep.,2018,,,,,,,,"-3,126.81",,,,
Kyrgyz Rep.,2018,,,,,,,,,153.93,19.51,"1,695.72",
Kyrgyz Rep.,2019,,,,,,,,"-2,562.49",155.68,19.00,"1,723.56",
Kyrgyz Rep.,2020,,,,,,,,"-1,615.43",165.52,17.04,"1,791.82",
Kyrgyz Rep.,2021,,,,,,,,"-2,636.03",185.23,16.62,"2,386.08",
Lao People's Dem. Rep.,2017,,,,,,,,"-1,129.95",,,,
Lao People's Dem. Rep.,2017,,,,,,,,,128.87,,"1,088.76",
Lao People's Dem. Rep.,2018,,,,,,,,"-1,170.85",,,,
Lao People's Dem. Rep.,2018,,,,,,,,,131.5,,944.14,
Lao People's Dem. Rep.,2019,,,,,,,,-532.98,135.87,,"1,067.77",
Lao People's Dem. Rep.,2020,,,,,,,,645.25,142.8,,"1,392.60",
Lao People's Dem. Rep.,2021,,,,,,,,"1,292.83",148.16,,"1,475.79",
Latvia,2017,,,,,,,,-193.22,,,,
Latvia,2017,,,,,,,,,110.85,,"4,337.30",35.94
Latvia,2018,,,,,,,,-219.65,,,,
Latvia,2018,,,,,,,,,113.66,,"4,097.74",34.98
Latvia,2019,,,,,,,,-224.87,116.86,,"4,155.22",35.27
Latvia,2020,,,,,,,,340.89,117.11,,"4,884.94",42.29
Latvia,2021,,,,,,,,"-1,376.41",120.95,,"5,101.64",46.43
Lebanon,2017,,,,,,,,"-13,130.16",,,,
Lebanon,2017,,,,,,,,,119,8.29,"43,455.21",149.99
Lebanon,2018,,,,,,,,"-13,620.79",,,,
Lebanon,2018,,,,,,,,,126.23,9.10,"40,561.23",155.08
Lebanon,2019,,,,,,,,"-12,938.28",130.02,10.51,"38,168.38",172.27
Lebanon,2020,,,,,,,,"-6,432.41",240.37,...,"25,000.68",150.58
Lebanon,2021,,,,,,,,"-7,236.00",612.36,...,"18,454.26",165.74
Lesotho,2017,,,,,,,,"-1,219.17",,,,
Lesotho,2017,,,,,,,,,141.45,11.58,657.67,
Lesotho,2017,,,,,,,,,,,,40.04
Lesotho,2018,,,,,,,,"-1,171.10",,,,
Lesotho,2018,,,,,,,,,148.17,11.35,728.53,
Lesotho,2018,,,,,,,,,,,,49.04
Lesotho,2019,,,,,,,,"-1,136.92",155.86,11.33,774.10,
Lesotho,2019,,,,,,,,,,,,50.46
Lesotho,2020,,,,,,,,"-1,077.97",163.62,8.98,...,
Lesotho,2020,,,,,,,,,,,,54.19
Lesotho,2021,,,,,,,,"-1,140.52",173.51,8.21,...,
Lesotho,2021,,,,,,,,,,,,53.52
Liberia,2017,,,,,,,,-802.61,,,,
Liberia,2017,,,,,,,,,180.58,13.25,586.00,31.8
Liberia,2018,,,,,,,,-718.14,,,,
Liberia,2018,,,,,,,,,223.13,...,332.15,37.1
Liberia,2019,,,,,,,,-689.78,...,...,297.07,48.53
Liberia,2020,,,,,,,,...,...,...,340.97,58.66
Liberia,2021,,,,,,,,...,...,...,...,53.17
Libya,2017,,,,,,,,"3,857.00",,,,
Libya,2017,,,,,,,,,,,"74,556.00",142.71
Libya,2018,,,,,,,,"11,115.30",,,,
Libya,2018,,,,,,,,,,,"80,529.46",no data
Libya,2019,,,,,,,,"3,958.10",,,"78,952.34",no data
Libya,2020,,,,,,,,"-4,797.20",,,"72,564.80",no data
Libya,2021,,,,,,,,...,,,"75,436.70",no data
Lithuania,2017,,,,,,,,"1,130.25",,,,
Lithuania,2017,,,,,,,,,112.64,,"4,207.23",37.87
Lithuania,2018,,,,,,,,958.82,,,,
Lithuania,2018,,,,,,,,,115.68,,"5,531.29",32.62
Lithuania,2019,,,,,,,,"2,903.53",118.38,,"4,800.24",34.96
Lithuania,2020,,,,,,,,"5,306.60",119.8,,"4,492.88",45.63
Lithuania,2021,,,,,,,,"3,020.40",125.41,,"5,239.49",43.39
Luxembourg,2017,,,,,,,,"26,124.46",,,,
Luxembourg,2017,,,,,,,,,111.41,,784.73,15.83
Luxembourg,2018,,,,,,,,"24,400.17",,,,
Luxembourg,2018,,,,,,,,,113.12,,846.61,15.71
Luxembourg,2019,,,,,,,,"22,756.17",115.09,,945.22,16.93
Luxembourg,2020,,,,,,,,"24,089.64",116.03,,981.03,19.62
Luxembourg,2021,,,,,,,,"29,680.98",118.96,,"2,789.71",20.37
Madagascar,2017,,,,,,,,-344.02,,,,
Madagascar,2017,,,,,,,,,160.71,60.0,"1,600.18",
Madagascar,2017,,,,,,,,,,,,40.14
Madagascar,2018,,,,,,,,-413.53,,,,
Madagascar,2018,,,,,,,,,174.52,55.39,"1,739.59",
Madagascar,2018,,,,,,,,,,,,42.89
Madagascar,2019,,,,,,,,-603.01,184.31,49.00,"1,693.15",
Madagascar,2019,,,,,,,,,,,,40.62
Madagascar,2020,,,,,,,,"-1,128.98",192.06,48.87,"1,980.77",
Madagascar,2020,,,,,,,,,,,,50.82
Madagascar,2021,,,,,,,,"-1,427.38",203.22,48.28,"2,334.56",
Madagascar,2021,,,,,,,,,,,,53.13
Malawi,2017,,,,,,,,"-1,736.99",,,,
Malawi,2017,,,,,,,,,340.24,38.59,768.40,40.26
Malawi,2018,,,,,,,,"-1,818.62",,,,
Malawi,2018,,,,,,,,,382.5,32.29,766.15,43.91
Malawi,2019,,,,,,,,"-1,818.97",418.34,25.67,846.84,45.3
Malawi,2020,,,,,,,,"-1,940.11",454.43,24.22,594.50,54.79
Malawi,2021,,,,,,,,"-2,043.30",...,23.88,...,63.93
Malaysia,2017,,,,,,,,"21,988.28",,,,
Malaysia,2017,,,,,,,,,119.61,4.61,"100,877.83",50.05
Malaysia,2018,,,,,,,,"24,054.47",,,,
Malaysia,2018,,,,,,,,,120.66,4.93,"99,850.47",51.19
Malaysia,2019,,,,,,,,"27,500.98",121.46,4.88,"101,725.97",52.42
Malaysia,2020,,,,,,,,"21,603.45",120.08,3.94,"105,279.99",62.03
Malaysia,2021,,,,,,,,"26,470.52",123.05,3.44,"114,640.74",63.4
Maldives,2017,,,,,,,,-182.31,,,,
Maldives,2017,,,,,,,,,136.45,10.15,587.35,64.56
Maldives,2018,,,,,,,,-517.54,,,,
Maldives,2018,,,,,,,,,136.26,10.68,712.16,72.01
Maldives,2019,,,,,,,,-348.34,136.56,11.52,753.50,78.81
Maldives,2020,,,,,,,,-662.13,134.69,11.60,984.93,154.39
Maldives,2021,,,,,,,,449.19,135.42,11.57,805.81,124.82
Mali,2017,,,,,,,,"-2,200.12",,,,
Mali,2017,,,,,,,,,110.23,5.14,,35.98
Mali,2018,,,,,,,,"-1,894.82",,,,
Mali,2018,,,,,,,,,110.56,...,,37.52
Mali,2019,,,,,,,,"-2,116.58",108.73,...,,40.72
Mali,2020,,,,,,,,"-1,143.58",109.2,...,,47.33
Mali,2021,,,,,,,,"-2,215.24",113.49,...,,51.95
Malta,2017,,,,,,,,"2,368.46",,,,
Malta,2017,,,,,,,,,110.34,,829.10,44.99
Malta,2018,,,,,,,,"2,383.34",,,,
Malta,2018,,,,,,,,,111.62,,"1,020.77",41.06
Malta,2019,,,,,,,,"2,195.27",113.45,,910.20,37.93
Malta,2020,,,,,,,,"2,570.76",114.18,,919.12,51.75
Malta,2021,,,,,,,,"2,568.71",115.89,,"1,143.87",55.15
Marshall Islands,2017,,,,,,,,-82.89,,,,
Marshall Islands,2018,,,,,,,,-45.82,,,,
Marshall Islands,2019,,,,,,,,-38.29,,,,
Marshall Islands,2020,,,,,,,,-44.8,,,,
Marshall Islands,2021,,,,,,,,-76.01,,,,
Mauritania,2017,,,,,,,,-944.03,,,,
Mauritania,2017,,,,,,,,,128.06,17.0,858.91,
Mauritania,2017,,,,,,,,,,,,54.76
Mauritania,2018,,,,,,,,"-1,222.14",,,,
Mauritania,2018,,,,,,,,,131.98,...,919.55,
Mauritania,2018,,,,,,,,,,,,57.9
Mauritania,2019,,,,,,,,"-1,158.21",135.02,...,"1,028.70",
Mauritania,2019,,,,,,,,,,,,55.67
Mauritania,2020,,,,,,,,-890.73,138.24,...,"1,493.18",
Mauritania,2020,,,,,,,,,,,,55.82
Mauritania,2021,,,,,,,,"-1,131.84",143.17,...,"2,038.56",
Mauritania,2021,,,,,,,,,,,,51.66
Mauritius,2017,,,,,,,,"-1,777.88",,,,
Mauritius,2017,,,,,,,,,125.36,8.5,"5,465.93",
Mauritius,2018,,,,,,,,"-1,941.05",,,,
Mauritius,2018,,,,,,,,,129.39,8.50,"5,840.63",
Mauritius,2019,,,,,,,,"-2,106.39",129.91,8.45,"6,753.39",
Mauritius,2020,,,,,,,,"-2,133.62",133.27,7.23,"6,535.00",
Mauritius,2021,,,,,,,,"-2,884.41",138.64,6.87,"7,834.98",
Mexico,2017,,,,,,,,"-20,460.29",,,,
Mexico,2017,,,,,,,,,130.2,7.33,"170,458.36",35.21
Mexico,2018,,,,,,,,"-24,706.63",,,,
Mexico,2018,,,,,,,,,136.58,8.04,"171,444.90",35.35
Mexico,2019,,,,,,,,"-2,734.64",141.54,8.43,"177,176.65",36.13
Mexico,2020,,,,,,,,"22,907.68",146.35,6.34,"191,769.27",41.43
Mexico,2021,,,,,,,,"-22,516.23",154.68,4.89,"200,775.46",40.67
Moldova,2017,,,,,,,,"-2,254.56",,,,
Moldova,2017,,,,,,,,,153.84,10.36,"2,800.18",
Moldova,2017,,,,,,,,,,,,29.35
Moldova,2018,,,,,,,,"-2,938.01",,,,
Moldova,2018,,,,,,,,,158.53,8.85,"2,992.18",
Moldova,2018,,,,,,,,,,,,27.51
Moldova,2019,,,,,,,,"-2,946.16",166.2,8.25,"3,056.03",
Moldova,2019,,,,,,,,,,,,25.45
Moldova,2020,,,,,,,,"-2,696.33",172.46,8.18,"3,779.07",
Moldova,2020,,,,,,,,,,,,33.96
Moldova,2021,,,,,,,,"-3,717.93",181.26,7.40,"3,897.60",
Moldova,2021,,,,,,,,,,,,32.15
Mongolia,2017,,,,,,,,277.6,,,,
Mongolia,2017,,,,,,,,,170.78,20.01,"2,839.24",72.54
Mongolia,2018,,,,,,,,-763.75,,,,
Mongolia,2018,,,,,,,,,182.44,17.71,"2,779.93",62.7
Mongolia,2019,,,,,,,,-833.6,195.76,17.00,"3,239.31",59.85
Mongolia,2020,,,,,,,,305.32,203.19,16.93,"4,049.33",72.91
Mongolia,2021,,,,,,,,-305.73,218.13,16.01,"3,814.10",59.74
Montenegro,2017,,,,,,,,"-1,120.80",,,,
Montenegro,2017,,,,,,,,,113.36,7.2,"1,015.96",61.13
Montenegro,2018,,,,,,,,"-1,319.28",,,,
Montenegro,2018,,,,,,,,,116.32,6.53,"1,202.49",67.62
Montenegro,2019,,,,,,,,"-1,175.55",116.74,6.18,"1,529.18",74.91
Montenegro,2020,,,,,,,,"-1,669.09",116.44,5.91,"2,134.82",103.47
Montenegro,2021,,,,,,,,"-1,135.12",119.25,5.76,"1,981.68",82.54
Montserrat,2017,,,,,,,,-33.02,,,,
Montserrat,2017,,,,,,,,,108.9,6.95,47.58,
Montserrat,2018,,,,,,,,-28.81,,,,
Montserrat,2018,,,,,,,,,110.33,6.78,50.09,
Montserrat,2019,,,,,,,,-25.97,109.15,6.64,56.51,
Montserrat,2020,,,,,,,,-27.75,107.08,6.19,72.38,
Montserrat,2021,,,,,,,,-38.27,108.87,6.12,40.34,
Morocco,2017,,,,,,,,"-10,551.43",,,,
Morocco,2017,,,,,,,,,108.77,,"25,268.15",60.26
Morocco,2018,,,,,,,,"-12,131.48",,,,
Morocco,2018,,,,,,,,,110.73,,"23,549.73",60.46
Morocco,2019,,,,,,,,"-10,049.38",111.07,,"25,329.86",60.27
Morocco,2020,,,,,,,,"-8,812.91",111.85,,"34,653.01",72.25
Morocco,2021,,,,,,,,"-12,969.30",113.42,,"34,354.12",68.94
Mozambique,2017,,,,,,,,"-2,670.99",,,,
Mozambique,2017,,,,,,,,,170.7,27.86,"3,179.31",
Mozambique,2017,,,,,,,,,,,,104.15
Mozambique,2018,,,,,,,,"-4,487.48",,,,
Mozambique,2018,,,,,,,,,177.38,22.98,"2,925.70",
Mozambique,2018,,,,,,,,,,,,106.75
Mozambique,2019,,,,,,,,"-3,902.56",182.31,18.96,"3,697.23",
Mozambique,2019,,,,,,,,,,,,99.05
Mozambique,2020,,,,,,,,"-4,260.25",188.04,17.08,"3,836.11",
Mozambique,2020,,,,,,,,,,,,119.96
Mozambique,2021,,,,,,,,"-3,987.20",198.74,18.17,"3,550.53",
Mozambique,2021,,,,,,,,,,,,106.37
Myanmar,2017,,,,,,,,"-4,829.98",,,,
Myanmar,2017,,,,,,,,,144.61,16.0,"4,910.97",38.47
Myanmar,2018,,,,,,,,"-2,936.19",,,,
Myanmar,2018,,,,,,,,,154.54,16.00,"5,346.89",40.42
Myanmar,2019,,,,,,,,167.25,168.18,16.00,"5,468.34",38.75
Myanmar,2020,,,,,,,,...,...,14.83,"7,228.12",39.28
Myanmar,2021,,,,,,,,...,...,...,...,62.35
Namibia,2017,,,,,,,,"-1,686.28",,,,
Namibia,2017,,,,,,,,,146.03,10.03,"2,432.22",43.83
Namibia,2018,,,,,,,,"-1,397.16",,,,
Namibia,2018,,,,,,,,,152.3,10.14,"2,149.81",50.4
Namibia,2019,,,,,,,,"-1,226.98",157.97,9.88,"2,049.13",59.37
Namibia,2020,,,,,,,,"-1,047.97",161.46,7.87,"2,171.06",66.61
Namibia,2021,,,,,,,,"-2,131.93",167.3,6.86,"2,763.92",71.96
Nauru,2017,,,,,,,,-51.69,,,,
Nauru,2017,,,,,,,,,,,,
Nauru,2018,,,,,,,,-63.69,,,,
Nauru,2018,,,,,,,,,,,,
Nauru,2019,,,,,,,,...,,,,
Nauru,2020,,,,,,,,...,,,,
Nauru,2021,,,,,,,,...,,,,
Nepal,2017,,,,,,,,"-9,393.30",,,,
Nepal,2017,,,,,,,,,171.8,,"9,167.12",24.99
Nepal,2018,,,,,,,,"-11,960.66",,,,
Nepal,2018,,,,,,,,,178.77,,"8,070.41",30.08
Nepal,2019,,,,,,,,"-11,110.08",188.73,,"8,398.19",33.13
Nepal,2020,,,,,,,,"-8,923.10",198.27,,"11,076.69",42.44
Nepal,2021,,,,,,,,"-14,473.56",206.37,,"9,193.55",45.81
Netherlands,2017,,,,,,,,"89,577.91",,,,
Netherlands,2017,,,,,,,,,111.04,,"12,892.61",
Netherlands,2018,,,,,,,,"96,359.82",,,,
Netherlands,2018,,,,,,,,,112.93,,"13,194.71",
Netherlands,2019,,,,,,,,"89,252.00",115.91,,"13,330.66",
Netherlands,2020,,,,,,,,"91,726.44",117.38,,"16,733.75",
Netherlands,2021,,,,,,,,"103,897.97",120.52,,"28,629.84",
New Zealand,2017,,,,,,,,"2,199.83",,,,
New Zealand,2017,,,,,,,,,110.65,4.76,"20,683.74",31.12
New Zealand,2018,,,,,,,,-162.78,,,,
New Zealand,2018,,,,,,,,,112.42,-,"17,656.59",28.09
New Zealand,2019,,,,,,,,193.27,114.24,...,"17,813.50",31.8
New Zealand,2020,,,,,,,,"2,440.11",116.2,...,"13,733.29",43.16
New Zealand,2021,,,,,,,,"-8,085.22",120.78,...,"16,113.75",50.84
Nicaragua,2017,,,,,,,,"-1,842.50",,,,
Nicaragua,2017,,,,,,,,,147.16,10.78,"2,757.79",34.08
Nicaragua,2018,,,,,,,,"-1,193.20",,,,
Nicaragua,2018,,,,,,,,,154.44,10.90,"2,261.14",37.69
Nicaragua,2019,,,,,,,,-537.4,162.74,12.46,"2,397.44",41.74
Nicaragua,2020,,,,,,,,-597.5,168.73,11.18,"3,211.90",48.05
Nicaragua,2021,,,,,,,,"-1,688.90",177.05,9.62,"4,046.56",49.4
Niger,2017,,,,,,,,"-1,505.22",,,,
Niger,2017,,,,,,,,,108.88,5.14,,36.49
Niger,2018,,,,,,,,"-1,918.55",,,,
Niger,2018,,,,,,,,,112.12,...,,39.42
Niger,2019,,,,,,,,"-2,008.36",109.32,...,,39.8
Niger,2020,,,,,,,,"-2,204.29",112.49,...,,44.99
Niger,2021,,,,,,,,"-2,539.82",116.81,...,,51.21
Nigeria,2017,,,,,,,,-86.13,,,,
Nigeria,2017,,,,,,,,,214.23,17.55,"39,608.53",15.99
Nigeria,2018,,,,,,,,"-5,598.56",,,,
Nigeria,2018,,,,,,,,,240.14,16.90,"42,838.87",24.97
Nigeria,2019,,,,,,,,"-30,893.48",267.51,15.38,"38,335.89",26.46
Nigeria,2020,,,,,,,,"-32,241.26",302.94,13.64,"36,729.57",31.03
Nigeria,2021,,,,,,,,"-15,251.20",354.3,11.48,...,32.7
North Macedonia,2017,,,,,,,,"-1,588.37",,,,
North Macedonia,2017,,,,,,,,,110.92,6.61,"2,514.73",
North Macedonia,2018,,,,,,,,"-1,612.26",,,,
North Macedonia,2018,,,,,,,,,112.53,6.11,"3,000.06",
North Macedonia,2019,,,,,,,,"-1,805.08",113.4,5.61,"3,312.73",
North Macedonia,2020,,,,,,,,"-1,582.53",114.76,5.19,"3,707.34",
North Macedonia,2021,,,,,,,,"-2,196.97",118.46,4.86,"3,726.10",
Norway,2017,,,,,,,,"13,910.08",,,,
Norway,2017,,,,,,,,,114.55,3.01,"65,923.86",15.84
Norway,2018,,,,,,,,"25,065.48",,,,
Norway,2018,,,,,,,,,117.72,2.93,"63,145.47",14.74
Norway,2019,,,,,,,,"6,069.35",120.27,3.24,"66,946.04",14.33
Norway,2020,,,,,,,,"-3,348.21",121.82,2.70,"75,258.81",18.71
Norway,2021,,,,,,,,"62,897.25",126.06,2.27,"84,270.94",15.75
Oman,2017,,,,,,,,"1,889.15",,,,
Oman,2017,,,,,,,,,112.39,5.15,"16,087.97",40.11
Oman,2018,,,,,,,,"10,946.36",,,,
Oman,2018,,,,,,,,,113.38,5.25,"17,387.55",44.69
Oman,2019,,,,,,,,"11,014.95",113.53,5.41,"16,660.78",52.46
Oman,2020,,,,,,,,"1,697.49",112.5,5.47,"15,006.14",69.68
Oman,2021,,,,,,,,"9,821.99",114.24,5.50,"19,729.71",62.92
Pakistan,2017,,,,,,,,"-35,006.62",,,,
Pakistan,2017,,,,,,,,,156.91,8.21,"15,764.80",60.86
Pakistan,2018,,,,,,,,"-37,647.99",,,,
Pakistan,2018,,,,,,,,,164.88,8.53,"9,174.68",64.82
Pakistan,2019,,,,,,,,"-27,305.93",182.32,12.23,"13,421.20",77.5
Pakistan,2020,,,,,,,,"-24,764.87",200.08,10.76,"14,591.66",79.56
Pakistan,2021,,,,,,,,"-40,826.25",219.08,8.67,"19,028.41",74.91
Palau,2017,,,,,,,,-90.23,,,,
Palau,2017,,,,,,,,,118.33,,,
Palau,2018,,,,,,,,-94.58,,,,
Palau,2018,,,,,,,,,120.83,,,
Palau,2019,,,,,,,,-118.77,121.15,,,
Palau,2020,,,,,,,,-157.62,121.41,,,
Palau,2021,,,,,,,,-168.31,124.58,,,
Panama,2017,,,,,,,,191.74,,,,
Panama,2017,,,,,,,,,121.58,6.77,"2,703.34",
Panama,2018,,,,,,,,-869.42,,,,
Panama,2018,,,,,,,,,122.5,6.88,"2,121.30",
Panama,2019,,,,,,,,"1,089.45",122.07,7.09,"3,423.48",
Panama,2020,,,,,,,,"2,177.98",120.18,7.01,"9,613.85",
Panama,2021,,,,,,,,"2,914.09",122.13,6.94,...,
Papua New Guinea,2017,,,,,,,,"4,508.68",,,,
Papua New Guinea,2017,,,,,,,,,143.73,8.39,"1,680.27",32.48
Papua New Guinea,2018,,,,,,,,"4,117.34",,,,
Papua New Guinea,2018,,,,,,,,,150.02,9.08,"2,158.65",36.68
Papua New Guinea,2019,,,,,,,,"4,907.18",155.91,8.65,"2,243.00",40.17
Papua New Guinea,2020,,,,,,,,"3,892.73",163.51,7.81,...,47.06
Papua New Guinea,2021,,,,,,,,"5,321.49",170.84,7.72,...,50.93
Paraguay,2017,,,,,,,,"2,071.11",,,,
Paraguay,2017,,,,,,,,,134.61,16.98,"7,536.01",15.9
Paraguay,2018,,,,,,,,666.18,,,,
Paraguay,2018,,,,,,,,,139.96,15.72,"7,360.27",17.86
Paraguay,2019,,,,,,,,364.8,143.82,15.48,"7,316.17",20.84
Paraguay,2020,,,,,,,,"1,357.20",146.36,13.54,"8,704.25",30.95
Paraguay,2021,,,,,,,,504.55,153.37,12.51,"9,181.77",31.62
Peru,2017,,,,,,,,"3,995.03",,,,
Peru,2017,,,,,,,,,125.53,16.79,"62,373.90",21.22
Peru,2018,,,,,,,,"3,819.12",,,,
